#,Product URL,Main Category,Sub-Category,Product Name,Model,Description,Efficiency,Features,Size,Lighting,Market,Additional Model Identification,ENERGY STAR Unique ID,UPC Codes,Additional Model Names and/or Numbers,PDF File URL
1183,https://www.energystar.gov/productfinder/product/certified-commercial-coffee-brewers/details/2383555,Commercial Food Service Equipment,Commercial Coffee Brewers,BUNN - ITCB-DV HV,,"ENERGY STAR Partner: Bunn-o-Matic Corporation
Product Type: Large Batch Type II
Tank Capacity (gal): 2.8808
Tank Capacity (ounces): 368.7424
Measured Average Tank Temperature in Ready-to-Brew Idle (F?): 200
Maximum serving temperature during heavy-use brew test (°F): 187
Preheat Time (min): 36.53","Normalized Ready-to-Brew Idle Energy Rate (watts/gal): 27.13
Normalized Heavy-Use Brew Energy Rate (watts/gal): 260.28
Energy Save Mode Feature: Yes
Normalized Energy Save Mode Idle Energy Rate (watts/gal): 5.02
Preheat Energy (Wh): 0.95",ENERGY STAR Certified: Yes,,,"Date Available on Market: 05/17/2018 Markets: United States, Canada","ENERGY STAR Unique ID: 2383555
UPC Codes: 072504134710",2383555,072504134710,,https://www.energystar.gov/productfinder/product/certified-commercial-coffee-brewers/details/2383555/export/pdf/download
1184,https://www.energystar.gov/productfinder/product/certified-commercial-coffee-brewers/details/2383554,Commercial Food Service Equipment,Commercial Coffee Brewers,BUNN - ITCB-DV,,"ENERGY STAR Partner: Bunn-o-Matic Corporation
Product Type: Medium Batch Type II
Tank Capacity (gal): 1.4321
Tank Capacity (ounces): 183.3088
Measured Average Tank Temperature in Ready-to-Brew Idle (F?): 203
Maximum serving temperature during heavy-use brew test (°F): 192
Preheat Time (min): 19.65","Normalized Ready-to-Brew Idle Energy Rate (watts/gal): 45.56
Normalized Heavy-Use Brew Energy Rate (watts/gal): 322.32
Energy Save Mode Feature: Yes
Normalized Energy Save Mode Idle Energy Rate (watts/gal): 4.59
Preheat Energy (Wh): 0.49",ENERGY STAR Certified: Yes,,,"Date Available on Market: 05/26/2018 Markets: United States, Canada","ENERGY STAR Unique ID: 2383554
UPC Codes: 072504133614",2383554,072504133614,,https://www.energystar.gov/productfinder/product/certified-commercial-coffee-brewers/details/2383554/export/pdf/download
1185,https://www.energystar.gov/productfinder/product/certified-commercial-coffee-brewers/details/2383553,Commercial Food Service Equipment,Commercial Coffee Brewers,BUNN - ITCB-DV PE,,"ENERGY STAR Partner: Bunn-o-Matic Corporation
Product Type: Medium Batch Type II
Tank Capacity (gal): 1.4321
Tank Capacity (ounces): 183.3088
Measured Average Tank Temperature in Ready-to-Brew Idle (F?): 203
Maximum serving temperature during heavy-use brew test (°F): 192
Preheat Time (min): 19.65","Normalized Ready-to-Brew Idle Energy Rate (watts/gal): 45.56
Normalized Heavy-Use Brew Energy Rate (watts/gal): 322.32
Energy Save Mode Feature: Yes
Normalized Energy Save Mode Idle Energy Rate (watts/gal): 4.59
Preheat Energy (Wh): 0.49",ENERGY STAR Certified: Yes,,,"Date Available on Market: 08/28/2018 Markets: United States, Canada","ENERGY STAR Unique ID: 2383553
UPC Codes: 072504300092",2383553,072504300092,,https://www.energystar.gov/productfinder/product/certified-commercial-coffee-brewers/details/2383553/export/pdf/download
1186,https://www.energystar.gov/productfinder/product/certified-commercial-coffee-brewers/details/2382227,Commercial Food Service Equipment,Commercial Coffee Brewers,BUNN - ICB TWIN TF 1.0 GAL PE,,"ENERGY STAR Partner: Bunn-o-Matic Corporation
Product Type: Medium Batch Type II
Tank Capacity (gal): 5.6439
Tank Capacity (ounces): 722.4192
Measured Average Tank Temperature in Ready-to-Brew Idle (F?): 199
Maximum serving temperature during heavy-use brew test (°F): 160
Preheat Time (min): 19.17","Normalized Ready-to-Brew Idle Energy Rate (watts/gal): 20.76
Normalized Heavy-Use Brew Energy Rate (watts/gal): 301.65
Energy Save Mode Feature: Yes
Normalized Energy Save Mode Idle Energy Rate (watts/gal): 0.02
Preheat Energy (Wh): 1.87",ENERGY STAR Certified: Yes,,,"Date Available on Market: 10/09/2018 Markets: United States, Canada","ENERGY STAR Unique ID: 2382227
UPC Codes: 072504144405",2382227,072504144405,,https://www.energystar.gov/productfinder/product/certified-commercial-coffee-brewers/details/2382227/export/pdf/download
1187,https://www.energystar.gov/productfinder/product/certified-commercial-coffee-brewers/details/2382226,Commercial Food Service Equipment,Commercial Coffee Brewers,BUNN - ICB TWIN,,"ENERGY STAR Partner: Bunn-o-Matic Corporation
Product Type: Medium Batch Type II
Tank Capacity (gal): 5.6439
Tank Capacity (ounces): 722.4192
Measured Average Tank Temperature in Ready-to-Brew Idle (F?): 199
Maximum serving temperature during heavy-use brew test (°F): 160
Preheat Time (min): 19.17","Normalized Ready-to-Brew Idle Energy Rate (watts/gal): 20.76
Normalized Heavy-Use Brew Energy Rate (watts/gal): 301.65
Energy Save Mode Feature: Yes
Normalized Energy Save Mode Idle Energy Rate (watts/gal): 0.02
Preheat Energy (Wh): 1.87",ENERGY STAR Certified: Yes,,,"Date Available on Market: 07/30/2019 Markets: United States, Canada","ENERGY STAR Unique ID: 2382226
UPC Codes: 072504136738",2382226,072504136738,,https://www.energystar.gov/productfinder/product/certified-commercial-coffee-brewers/details/2382226/export/pdf/download
1188,https://www.energystar.gov/productfinder/product/certified-commercial-coffee-brewers/details/2382225,Commercial Food Service Equipment,Commercial Coffee Brewers,BUNN - ICB TWIN PE,,"ENERGY STAR Partner: Bunn-o-Matic Corporation
Product Type: Medium Batch Type II
Tank Capacity (gal): 5.6439
Tank Capacity (ounces): 722.4192
Measured Average Tank Temperature in Ready-to-Brew Idle (F?): 199
Maximum serving temperature during heavy-use brew test (°F): 160
Preheat Time (min): 19.17","Normalized Ready-to-Brew Idle Energy Rate (watts/gal): 20.76
Normalized Heavy-Use Brew Energy Rate (watts/gal): 301.65
Energy Save Mode Feature: Yes
Normalized Energy Save Mode Idle Energy Rate (watts/gal): 0.02
Preheat Energy (Wh): 1.87",ENERGY STAR Certified: Yes,,,"Date Available on Market: 07/27/2018 Markets: United States, Canada","ENERGY STAR Unique ID: 2382225
UPC Codes: 07250430301",2382225,07250430301,,https://www.energystar.gov/productfinder/product/certified-commercial-coffee-brewers/details/2382225/export/pdf/download
1189,https://www.energystar.gov/productfinder/product/certified-commercial-coffee-brewers/details/2382224,Commercial Food Service Equipment,Commercial Coffee Brewers,BUNN - ICB TWIN TALL PE,,"ENERGY STAR Partner: Bunn-o-Matic Corporation
Product Type: Medium Batch Type II
Tank Capacity (gal): 5.6439
Tank Capacity (ounces): 722.4192
Measured Average Tank Temperature in Ready-to-Brew Idle (F?): 199
Maximum serving temperature during heavy-use brew test (°F): 160
Preheat Time (min): 19.17","Normalized Ready-to-Brew Idle Energy Rate (watts/gal): 20.76
Normalized Heavy-Use Brew Energy Rate (watts/gal): 301.65
Energy Save Mode Feature: Yes
Normalized Energy Save Mode Idle Energy Rate (watts/gal): 0.02
Preheat Energy (Wh): 1.87",ENERGY STAR Certified: Yes,,,"Date Available on Market: 11/02/2018 Markets: United States, Canada","ENERGY STAR Unique ID: 2382224
UPC Codes: 072504303901",2382224,072504303901,,https://www.energystar.gov/productfinder/product/certified-commercial-coffee-brewers/details/2382224/export/pdf/download
2180,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2384462,Data Center Equipment,Data Center Storage,DELL - Powerscale F600,,"ENERGY STAR Partner: Dell Inc.
Storage Model Connectivity: File I/O
Product Type: NVSS Disk Set Online 4
Storage Controller Configuration: Scale-Out Storage
Storage Controller Advanced Data Recovery Type: OneFS Data Protection
Capacity Optimized Method Available (COMs): Delta Snapshots,Thin Provisioning,Compression,Data Deduplication
Workload Optimization Type: Composite
Automated Storage Tiering Capable: Yes
Automated Storage Tiering Enabled in Hardware on Shipment: Yes",,ENERGY STAR Certified: Yes,,,"Markets: United States, Canada",ENERGY STAR Unique ID: 2384462,2384462,,,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2384462/export/pdf/download
2181,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2384461,Data Center Equipment,Data Center Storage,DELL - Powerscale F900,,"ENERGY STAR Partner: Dell Inc.
Storage Model Connectivity: File I/O
Product Type: NVSS Disk Set Online 4
Storage Controller Configuration: Scale-Out Storage
Storage Controller Advanced Data Recovery Type: OneFS Data Protection
Capacity Optimized Method Available (COMs): Delta Snapshots,Thin Provisioning,Compression,Data Deduplication
Workload Optimization Type: Composite
Automated Storage Tiering Capable: Yes
Automated Storage Tiering Enabled in Hardware on Shipment: Yes",,ENERGY STAR Certified: Yes,,,"Markets: United States, Canada",ENERGY STAR Unique ID: 2384461,2384461,,,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2384461/export/pdf/download
2182,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2384460,Data Center Equipment,Data Center Storage,DELL - PowerScale H700,,"ENERGY STAR Partner: Dell Inc.
Storage Model Connectivity: File I/O
Product Type: NVSS Disk Set Online 4
Storage Controller Configuration: Scale-Out Storage
Storage Controller Advanced Data Recovery Type: OneFS Data Protection
Capacity Optimized Method Available (COMs): Delta Snapshots,Thin Provisioning,Compression,Data Deduplication
Workload Optimization Type: Composite
Automated Storage Tiering Capable: Yes
Automated Storage Tiering Enabled in Hardware on Shipment: Yes",,ENERGY STAR Certified: Yes,,,"Markets: United States, Canada",ENERGY STAR Unique ID: 2384460,2384460,,,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2384460/export/pdf/download
2183,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2385113,Data Center Equipment,Data Center Storage,DELL - PowerScale A3000 : PowerScale  A3000,,"ENERGY STAR Partner: Dell Inc.
Storage Model Connectivity: File I/O
Product Type: NVSS Disk Set Online 4
Storage Controller Configuration: Scale-Out Storage
Storage Controller Advanced Data Recovery Type: OneFS Data Protection
Capacity Optimized Method Available (COMs): Delta Snapshots,Thin Provisioning,Compression,Data Deduplication
Workload Optimization Type: Composite
Automated Storage Tiering Capable: Yes
Automated Storage Tiering Enabled in Hardware on Shipment: Yes",,ENERGY STAR Certified: Yes,,,"Markets: United States, Canada",ENERGY STAR Unique ID: 2385113,2385113,,,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2385113/export/pdf/download
2184,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2385114,Data Center Equipment,Data Center Storage,DELL - PowerScale H7000,,"ENERGY STAR Partner: Dell Inc.
Storage Model Connectivity: File I/O
Product Type: NVSS Disk Set Online 4
Storage Controller Configuration: Scale-Out Storage
Storage Controller Advanced Data Recovery Type: OneFS Data Protection
Capacity Optimized Method Available (COMs): Delta Snapshots,Thin Provisioning,Compression,Data Deduplication
Workload Optimization Type: Composite
Automated Storage Tiering Capable: Yes
Automated Storage Tiering Enabled in Hardware on Shipment: Yes",,ENERGY STAR Certified: Yes,,,"Markets: United States, Canada",ENERGY STAR Unique ID: 2385114,2385114,,,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2385114/export/pdf/download
2185,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2389490,Data Center Equipment,Data Center Storage,DELL - Dell EMC PowerStore 500T : PowerStore 500T,,"ENERGY STAR Partner: Dell Inc.
Storage Model Connectivity: Block I/O
Product Type: NVSS Disk Set Online 4
Storage Controller Configuration: Scale-Up Storage
Storage Controller Advanced Data Recovery Type: RAID
Capacity Optimized Method Available (COMs): Delta Snapshots,Thin Provisioning,Compression,Data Deduplication
Workload Optimization Type: Transaction
Automated Storage Tiering Capable: No
Automated Storage Tiering Enabled in Hardware on Shipment: No
Trans Optimal Point Hot Band Workload Test (IOPS/W): 77.43",,ENERGY STAR Certified: Yes,,,"Markets: United States, Canada",ENERGY STAR Unique ID: 2389490,2389490,,,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2389490/export/pdf/download
2186,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2382932,Data Center Equipment,Data Center Storage,DELL - Powerscale F200,,"ENERGY STAR Partner: Dell Inc.
Storage Model Connectivity: File I/O
Product Type: NVSS Disk Set Online 4
Storage Controller Configuration: Scale-Out Storage
Storage Controller Advanced Data Recovery Type: OneFS Data Protection
Capacity Optimized Method Available (COMs): Delta Snapshots,Thin Provisioning,Compression,Data Deduplication
Workload Optimization Type: Composite
Automated Storage Tiering Capable: Yes
Automated Storage Tiering Enabled in Hardware on Shipment: Yes",,ENERGY STAR Certified: Yes,,,"Markets: United States, Canada",ENERGY STAR Unique ID: 2382932,2382932,,,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2382932/export/pdf/download
2187,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2382931,Data Center Equipment,Data Center Storage,DELL - Dell EMC Unity XT680F : Unity XT680F,,"ENERGY STAR Partner: Dell Inc.
Storage Model Connectivity: Block I/O
Product Type: NVSS Disk Set Online 4
Storage Controller Configuration: Scale-Up Storage
Storage Controller Advanced Data Recovery Type: RAID
Capacity Optimized Method Available (COMs): Delta Snapshots,Thin Provisioning,Compression,Data Deduplication
Workload Optimization Type: Transaction
Automated Storage Tiering Capable: No
Automated Storage Tiering Enabled in Hardware on Shipment: No
Trans Optimal Point Hot Band Workload Test (IOPS/W): 321.23",,ENERGY STAR Certified: Yes,,,"Markets: United States, Canada",ENERGY STAR Unique ID: 2382931,2382931,,,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2382931/export/pdf/download
2188,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2381918,Data Center Equipment,Data Center Storage,DELL - Dell EMC PowerStore 1000T : PowerStore 1000T,,"ENERGY STAR Partner: Dell Inc.
Storage Model Connectivity: Block I/O
Product Type: NVSS Disk Set Online 4
Storage Controller Configuration: Scale-Up Storage
Storage Controller Advanced Data Recovery Type: RAID
Capacity Optimized Method Available (COMs): Delta Snapshots,Thin Provisioning,Compression,Data Deduplication
Workload Optimization Type: Transaction
Automated Storage Tiering Capable: No
Automated Storage Tiering Enabled in Hardware on Shipment: No
Trans Optimal Point Hot Band Workload Test (IOPS/W): 80.73",,ENERGY STAR Certified: Yes,,,"Markets: United States, Canada",ENERGY STAR Unique ID: 2381918,2381918,,,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2381918/export/pdf/download
2189,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2393446,Data Center Equipment,Data Center Storage,DELL - Powerscale P100 Accelerator and Powerscale F900,,"ENERGY STAR Partner: Dell Inc.
Storage Model Connectivity: File I/O
Product Type: NVSS Disk Set Online 4
Storage Controller Configuration: Scale-Out Storage
Storage Controller Advanced Data Recovery Type: OneFS Data Protection
Capacity Optimized Method Available (COMs): Delta Snapshots,Thin Provisioning,Compression,Data Deduplication
Workload Optimization Type: Composite
Automated Storage Tiering Capable: Yes
Automated Storage Tiering Enabled in Hardware on Shipment: Yes",,ENERGY STAR Certified: Yes,,,"Markets: United States, Canada",ENERGY STAR Unique ID: 2393446,2393446,,,https://www.energystar.gov/productfinder/product/certified-data-center-storage/details/2393446/export/pdf/download
2547,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2399476,Electronics,Audio/Video,JBL - Multi-Channel Soundbar with wireless subwoofer : BAR 500 SUB,,"Product Type: Audio Amplifier - Limited Bandwidth
Amplifier Channels: 2
Video Player Type: N/A
Tuner Included: No
Default Auto Power Down (APD) Timing (min.): 10
Is Amplifier Consumer or Commercial?: Consumer","Energy Use (Idle) (Watts): 0.0
Energy Use (Sleep Mode) (Watts): 0.3
Amplifier Input Power at 1/8 Maximum Undistorted Power (Watts): 17.3","Connected Technology: WiFi
ENERGY STAR Certified: Yes",,,"Date Available On Market: 11/10/2022 Markets: United States, Canada","ENERGY STAR Unique ID: 2399476
UPC Codes: 050036387743",2399476,050036387743,,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2399476/export/pdf/download
2548,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2399477,Electronics,Audio/Video,JBL - Multi-Channel Soundbar with wireless subwoofer : BAR 800,,"Product Type: Audio Amplifier - Limited Bandwidth
Amplifier Channels: 5.1.2
Video Player Type: N/A
Tuner Included: No
Default Auto Power Down (APD) Timing (min.): 10
Is Amplifier Consumer or Commercial?: Consumer","Energy Use (Idle) (Watts): 0.0
Energy Use (Sleep Mode) (Watts): 1.4
Amplifier Input Power at 1/8 Maximum Undistorted Power (Watts): 12.3","Connected Technology: WiFi; Ethernet; Bluetooth
ENERGY STAR Certified: Yes",,,"Date Available On Market: 10/30/2022 Markets: United States, Canada","ENERGY STAR Unique ID: 2399477
UPC Codes: 050036387811",2399477,050036387811,,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2399477/export/pdf/download
2549,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2399478,Electronics,Audio/Video,JBL - Multi-Channel Soundbar with wireless subwoofer : BAR 800 SUB,,"Product Type: Audio Amplifier - Limited Bandwidth
Amplifier Channels: 5.1.2
Video Player Type: N/A
Tuner Included: No
Default Auto Power Down (APD) Timing (min.): 10
Is Amplifier Consumer or Commercial?: Consumer","Energy Use (Idle) (Watts): 0.0
Energy Use (Sleep Mode) (Watts): 0.2
Amplifier Input Power at 1/8 Maximum Undistorted Power (Watts): 21.5","Connected Technology: WiFi
ENERGY STAR Certified: Yes",,,"Date Available On Market: 10/30/2022 Markets: United States, Canada","ENERGY STAR Unique ID: 2399478
UPC Codes: 050036387811",2399478,050036387811,,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2399478/export/pdf/download
2550,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2399479,Electronics,Audio/Video,JBL - Multi-Channel Soundbar with wireless subwoofer : BAR 1000,,"Product Type: Audio Amplifier - Limited Bandwidth
Amplifier Channels: 7.1.4
Video Player Type: N/A
Tuner Included: No
Default Auto Power Down (APD) Timing (min.): 10
Is Amplifier Consumer or Commercial?: Consumer","Energy Use (Idle) (Watts): 0.0
Energy Use (Sleep Mode) (Watts): 1.5
Amplifier Input Power at 1/8 Maximum Undistorted Power (Watts): 11.6","Connected Technology: WiFi; Ethernet; Bluetooth; USB
ENERGY STAR Certified: Yes",,,"Date Available On Market: 10/30/2022 Markets: United States, Canada","ENERGY STAR Unique ID: 2399479
UPC Codes: 050036387897",2399479,050036387897,,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2399479/export/pdf/download
2551,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2399480,Electronics,Audio/Video,JBL - Multi-Channel Soundbar with wireless subwoofer : BAR 1000 SUB,,"Product Type: Audio Amplifier - Limited Bandwidth
Amplifier Channels: 7.1.4
Video Player Type: N/A
Tuner Included: No
Default Auto Power Down (APD) Timing (min.): 10
Is Amplifier Consumer or Commercial?: Consumer","Energy Use (Idle) (Watts): 0.0
Energy Use (Sleep Mode) (Watts): 0.2
Amplifier Input Power at 1/8 Maximum Undistorted Power (Watts): 20.0","Connected Technology: WiFi
ENERGY STAR Certified: Yes",,,"Date Available On Market: 10/30/2022 Markets: United States, Canada","ENERGY STAR Unique ID: 2399480
UPC Codes: 050036387897",2399480,050036387897,,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2399480/export/pdf/download
2552,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2400215,Electronics,Audio/Video,JBL - Wireless Speaker : BOOMBOX 3 Wi-Fi,,"Product Type: Audio Amplifier - Limited Bandwidth
Amplifier Channels: 2.1
Video Player Type: N/A
Tuner Included: No
Default Auto Power Down (APD) Timing (min.): 30
Is Amplifier Consumer or Commercial?: Consumer","Energy Use (Idle) (Watts): 0.0
Energy Use (Sleep Mode) (Watts): 0.4
Amplifier Input Power at 1/8 Maximum Undistorted Power (Watts): 5.9","Connected Technology: WiFi; Bluetooth
ENERGY STAR Certified: Yes",,,"Date Available On Market: 11/01/2022 Markets: United States, Canada","ENERGY STAR Unique ID: 2400215
UPC Codes: 50036391191",2400215,50036391191,,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2400215/export/pdf/download
2553,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2400470,Electronics,Audio/Video,JBL - Bluetooth Speaker : PARTYBOX ENCORE,,"Product Type: Audio Amplifier - Limited Bandwidth
Amplifier Channels: 2.1
Video Player Type: N/A
Tuner Included: No
Default Auto Power Down (APD) Timing (min.): 20
Is Amplifier Consumer or Commercial?: Consumer","Energy Use (Idle) (Watts): 0.0
Energy Use (Sleep Mode) (Watts): 0.2
Amplifier Input Power at 1/8 Maximum Undistorted Power (Watts): 12.5","Connected Technology: Bluetooth; USB
ENERGY STAR Certified: Yes",,,"Date Available On Market: 01/06/2023 Markets: United States, Canada","ENERGY STAR Unique ID: 2400470
UPC Codes: 050036388771",2400470,050036388771,,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2400470/export/pdf/download
2554,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2400941,Electronics,Audio/Video,JBL - Bluetooth Speaker : PARTYBOX310,,"Product Type: Audio Amplifier - Limited Bandwidth
Amplifier Channels: 2
Video Player Type: N/A
Tuner Included: No
Default Auto Power Down (APD) Timing (min.): 21
Is Amplifier Consumer or Commercial?: Consumer","Energy Use (Idle) (Watts): 0.0
Energy Use (Sleep Mode) (Watts): 1.5
Amplifier Input Power at 1/8 Maximum Undistorted Power (Watts): 21.3
Amplifier Efficiency %: 79%","Connected Technology: Bluetooth; USB
ENERGY STAR Certified: Yes",,,"Date Available On Market: 11/19/2022 Markets: United States, Canada","ENERGY STAR Unique ID: 2400941
UPC Codes: 050036373432",2400941,050036373432,,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2400941/export/pdf/download
2555,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2400942,Electronics,Audio/Video,JBL - Bluetooth Speaker : PARTYBOX710,,"Product Type: Audio Amplifier - Limited Bandwidth
Amplifier Channels: 2
Video Player Type: N/A
Tuner Included: No
Default Auto Power Down (APD) Timing (min.): 21
Is Amplifier Consumer or Commercial?: Consumer","Energy Use (Idle) (Watts): 0.0
Energy Use (Sleep Mode) (Watts): 1.1
Amplifier Input Power at 1/8 Maximum Undistorted Power (Watts): 53.1
Amplifier Efficiency %: 86%","Connected Technology: Bluetooth; USB
ENERGY STAR Certified: Yes",,,"Date Available On Market: 11/19/2022 Markets: United States, Canada","ENERGY STAR Unique ID: 2400942
UPC Codes: 050036383165",2400942,050036383165,,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2400942/export/pdf/download
2556,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2404230,Electronics,Audio/Video,JBL - Multi-Channel Soundbar with wireless subwoofer : Soundbar: BAR 1300X,,"Product Type: Audio Amplifier - Limited Bandwidth
Amplifier Channels: 11.1.4
Video Player Type: N/A
Tuner Included: No
Default Auto Power Down (APD) Timing (min.): 10
Is Amplifier Consumer or Commercial?: Consumer","Energy Use (Idle) (Watts): 0.0
Energy Use (Sleep Mode) (Watts): 1.6
Amplifier Input Power at 1/8 Maximum Undistorted Power (Watts): 34.6
Amplifier Efficiency %: 44%","Connected Technology: Bluetooth; WiFi; USB
ENERGY STAR Certified: Yes",,,"Date Available On Market: 08/26/2022 Markets: United States, Canada","ENERGY STAR Unique ID: 2404230
UPC Codes: 050036390255",2404230,050036390255,,https://www.energystar.gov/productfinder/product/certified-audio-video/details/2404230/export/pdf/download
2917,https://www.energystar.gov/productfinder/product/certified-boilers/details/2221884,Heating & Cooling,Boilers,Energy Kinetics - Accel CS EK1C : Accel CS EK1C 90,,"Fuel Type: Natural Gas,Propane Gas
Can Integrate Hot Water Heating: Yes",Efficiency (AFUE): 97,ENERGY STAR Certified: Yes,,,Date Available On Market: 01/01/2013 Markets: United States,"ENERGY STAR Unique ID: 2221884
Additional Model Names and/or Numbers: Condensing,Max Input 90,000 Btu/Hr, Min Input 18,000 Btu/Hr,",2221884,,"Condensing,Max Input 90,000 Btu/Hr, Min Input 18,000 Btu/Hr,",https://www.energystar.gov/productfinder/product/certified-boilers/details/2221884/export/pdf/download
2918,https://www.energystar.gov/productfinder/product/certified-boilers/details/3388125,Heating & Cooling,Boilers,NTI - Compass : NC085,,"Fuel Type: Natural Gas,Propane Gas
Can Integrate Hot Water Heating: No",Efficiency (AFUE): 96,ENERGY STAR Certified: Yes,,,"Date Available On Market: 02/08/2023 Markets: United States, Canada",ENERGY STAR Unique ID: 3388125,3388125,,,https://www.energystar.gov/productfinder/product/certified-boilers/details/3388125/export/pdf/download
2919,https://www.energystar.gov/productfinder/product/certified-boilers/details/2313156,Heating & Cooling,Boilers,Burnham by U.S. Boiler - ASPEN : ASPN-085,,"Fuel Type: Natural Gas,Propane Gas
Can Integrate Hot Water Heating: No",Efficiency (AFUE): 96,ENERGY STAR Certified: Yes,,,"Date Available On Market: 08/01/2017 Markets: United States, Canada",ENERGY STAR Unique ID: 2313156,2313156,,,https://www.energystar.gov/productfinder/product/certified-boilers/details/2313156/export/pdf/download
2920,https://www.energystar.gov/productfinder/product/certified-boilers/details/2313157,Heating & Cooling,Boilers,Burnham by U.S. Boiler - ASPEN : ASPN-110,,"Fuel Type: Natural Gas,Propane Gas
Can Integrate Hot Water Heating: No",Efficiency (AFUE): 96,ENERGY STAR Certified: Yes,,,"Date Available On Market: 08/01/2017 Markets: United States, Canada",ENERGY STAR Unique ID: 2313157,2313157,,,https://www.energystar.gov/productfinder/product/certified-boilers/details/2313157/export/pdf/download
2921,https://www.energystar.gov/productfinder/product/certified-boilers/details/2538530,Heating & Cooling,Boilers,Ruud - RUHBH-L99*,,"Fuel Type: Natural Gas,Propane Gas
Can Integrate Hot Water Heating: Yes",Efficiency (AFUE): 96,ENERGY STAR Certified: Yes,,,Date Available On Market: 07/05/2023 Markets: United States,ENERGY STAR Unique ID: 2538530,2538530,,,https://www.energystar.gov/productfinder/product/certified-boilers/details/2538530/export/pdf/download
2922,https://www.energystar.gov/productfinder/product/certified-boilers/details/2538529,Heating & Cooling,Boilers,Richmond - RMHBH-L99*,,"Fuel Type: Natural Gas,Propane Gas
Can Integrate Hot Water Heating: Yes",Efficiency (AFUE): 96,ENERGY STAR Certified: Yes,,,Date Available On Market: 07/05/2023 Markets: United States,ENERGY STAR Unique ID: 2538529,2538529,,,https://www.energystar.gov/productfinder/product/certified-boilers/details/2538529/export/pdf/download
2923,https://www.energystar.gov/productfinder/product/certified-boilers/details/2538528,Heating & Cooling,Boilers,Rheem - ECOHBH-L99*,,"Fuel Type: Natural Gas,Propane Gas
Can Integrate Hot Water Heating: Yes",Efficiency (AFUE): 96,ENERGY STAR Certified: Yes,,,Date Available On Market: 07/05/2023 Markets: United States,ENERGY STAR Unique ID: 2538528,2538528,,,https://www.energystar.gov/productfinder/product/certified-boilers/details/2538528/export/pdf/download
2924,https://www.energystar.gov/productfinder/product/certified-boilers/details/2538527,Heating & Cooling,Boilers,Rheem - RHBH-L99*,,"Fuel Type: Natural Gas,Propane Gas
Can Integrate Hot Water Heating: Yes",Efficiency (AFUE): 96,ENERGY STAR Certified: Yes,,,Date Available On Market: 07/05/2023 Markets: United States,ENERGY STAR Unique ID: 2538527,2538527,,,https://www.energystar.gov/productfinder/product/certified-boilers/details/2538527/export/pdf/download
2925,https://www.energystar.gov/productfinder/product/certified-boilers/details/2538522,Heating & Cooling,Boilers,Rheem - CRCBH-L99*,,"Fuel Type: Natural Gas,Propane Gas
Can Integrate Hot Water Heating: Yes",Efficiency (AFUE): 96,ENERGY STAR Certified: Yes,,,"Date Available On Market: 07/05/2023 Markets: United States, Canada",ENERGY STAR Unique ID: 2538522,2538522,,,https://www.energystar.gov/productfinder/product/certified-boilers/details/2538522/export/pdf/download
